eevp,eevp_source,vote_share_trd,trump2016,votes2012,votes2016,expected_votes,state,timestamp,time_cat,vote_share_rep,vote_share_dem,votes,num_Trump,num_Biden,new_Trump,new_Biden
95,edison,0,1323232,2936561,2945233,3415000,minnesota,2020-11-05T20:38:40Z,5-Nov,0.454,0.525,3259112,1479636.848,1711033.8,692.35,800.625
95,edison,0,1323232,2936561,2945233,3415000,minnesota,2020-11-05T20:58:38Z,5-Nov,0.454,0.525,3259179,1479667.266,1711068.975,30.418,35.175
95,edison,0,1323232,2936561,2945233,3415000,minnesota,2020-11-05T21:08:39Z,5-Nov,0.454,0.525,3260094,1480082.676,1711549.35,415.41,480.375
95,edison,0,1323232,2936561,2945233,3415000,minnesota,2020-11-05T21:18:40Z,5-Nov,0.454,0.525,3260471,1480253.834,1711747.275,171.158,197.925
95,edison,0,1323232,2936561,2945233,3415000,minnesota,2020-11-05T21:28:38Z,5-Nov,0.454,0.525,3260857,1480429.078,1711949.925,175.244,202.65
95,edison,0,1323232,2936561,2945233,3415000,minnesota,2020-11-05T21:38:38Z,5-Nov,0.454,0.525,3260946,1480469.484,1711996.65,40.406,46.725
95,edison,0,1323232,2936561,2945233,3415000,minnesota,2020-11-05T21:48:38Z,5-Nov,0.454,0.525,3261008,1480497.632,1712029.2,28.148,32.55
95,edison,0,1323232,2936561,2945233,3415000,minnesota,2020-11-05T21:58:38Z,5-Nov,0.454,0.525,3261285,1480623.39,1712174.625,125.758,145.425
96,edison,0,1323232,2936561,2945233,3415000,minnesota,2020-11-05T22:18:38Z,5-Nov,0.454,0.525,3261528,1480733.712,1712302.2,110.322,127.575
96,edison,0,1323232,2936561,2945233,3415000,minnesota,2020-11-05T22:28:39Z,5-Nov,0.454,0.525,3261612,1480771.848,1712346.3,38.136,44.1
96,edison,0,1323232,2936561,2945233,3415000,minnesota,2020-11-05T22:38:38Z,5-Nov,0.454,0.525,3261712,1480817.248,1712398.8,45.4,52.5
96,edison,0,1323232,2936561,2945233,3415000,minnesota,2020-11-05T22:48:39Z,5-Nov,0.454,0.525,3261749,1480834.046,1712418.225,16.798,19.425
96,edison,0,1323232,2936561,2945233,3415000,minnesota,2020-11-05T22:58:38Z,5-Nov,0.454,0.525,3262021,1480957.534,1712561.025,123.488,142.8
96,edison,0,1323232,2936561,2945233,3415000,minnesota,2020-11-05T23:08:37Z,5-Nov,0.454,0.525,3262190,1481034.26,1712649.75,76.726,88.725
96,edison,0,1323232,2936561,2945233,3415000,minnesota,2020-11-06T00:28:38Z,6-Nov,0.454,0.525,3262545,1481195.43,1712836.125,161.17,186.375
96,edison,0,1323232,2936561,2945233,3415000,minnesota,2020-11-06T00:58:38Z,6-Nov,0.454,0.525,3262546,1481195.884,1712836.65,0.454,0.525
96,edison,0,1323232,2936561,2945233,3415000,minnesota,2020-11-06T15:41:17Z,6-Nov,0.454,0.525,3268532,1483913.528,1715979.3,2717.644,3142.65
96,edison,0,1323232,2936561,2945233,3415000,minnesota,2020-11-06T15:42:44Z,6-Nov,0.454,0.525,3269618,1484406.572,1716549.45,493.044,570.15
96,edison,0,1323232,2936561,2945233,3415000,minnesota,2020-11-06T16:03:20Z,6-Nov,0.454,0.525,3269777,1484478.758,1716632.925,72.186,83.475
96,edison,0,1323232,2936561,2945233,3415000,minnesota,2020-11-06T17:08:41Z,6-Nov,0.454,0.525,3269785,1484482.39,1716637.125,3.632,4.2
96,edison,0,1323232,2936561,2945233,3415000,minnesota,2020-11-06T17:18:38Z,6-Nov,0.454,0.525,3269786,1484482.844,1716637.65,0.454,0.525
96,edison,0,1323232,2936561,2945233,3415000,minnesota,2020-11-06T17:28:39Z,6-Nov,0.454,0.525,3269790,1484484.66,1716639.75,1.816,2.1
96,edison,0,1323232,2936561,2945233,3415000,minnesota,2020-11-06T18:10:48Z,6-Nov,0.454,0.525,3269805,1484491.47,1716647.625,6.81,7.875
96,edison,0,1323232,2936561,2945233,3415000,minnesota,2020-11-06T18:15:35Z,6-Nov,0.454,0.525,3269821,1484498.734,1716656.025,7.264,8.4
96,edison,0,1323232,2936561,2945233,3415000,minnesota,2020-11-06T18:17:57Z,6-Nov,0.454,0.525,3269921,1484544.134,1716708.525,45.4,52.5
96,edison,0,1323232,2936561,2945233,3415000,minnesota,2020-11-06T18:22:58Z,6-Nov,0.454,0.525,3269923,1484545.042,1716709.575,0.908,1.05
96,edison,0,1323232,2936561,2945233,3415000,minnesota,2020-11-06T18:25:34Z,6-Nov,0.454,0.525,3269928,1484547.312,1716712.2,2.27,2.625
96,edison,0,1323232,2936561,2945233,3415000,minnesota,2020-11-06T18:27:28Z,6-Nov,0.454,0.525,3269932,1484549.128,1716714.3,1.816,2.1
96,edison,0,1323232,2936561,2945233,3415000,minnesota,2020-11-06T18:29:56Z,6-Nov,0.454,0.525,3269946,1484555.484,1716721.65,6.356,7.35
96,edison,0,1323232,2936561,2945233,3415000,minnesota,2020-11-06T18:38:27Z,6-Nov,0.454,0.525,3270572,1484839.688,1717050.3,284.204,328.65
96,edison,0,1323232,2936561,2945233,3415000,minnesota,2020-11-06T18:45:20Z,6-Nov,0.454,0.525,3270575,1484841.05,1717051.875,1.362,1.575
96,edison,0,1323232,2936561,2945233,3415000,minnesota,2020-11-06T18:50:08Z,6-Nov,0.454,0.525,3270578,1484842.412,1717053.45,1.362,1.575
96,edison,0,1323232,2936561,2945233,3415000,minnesota,2020-11-06T18:55:50Z,6-Nov,0.454,0.525,3270582,1484844.228,1717055.55,1.816,2.1
96,edison,0,1323232,2936561,2945233,3415000,minnesota,2020-11-06T19:08:38Z,6-Nov,0.454,0.525,3270707,1484900.978,1717121.175,56.75,65.625
96,edison,0,1323232,2936561,2945233,3415000,minnesota,2020-11-06T19:18:38Z,6-Nov,0.454,0.525,3270711,1484902.794,1717123.275,1.816,2.1
96,edison,0,1323232,2936561,2945233,3415000,minnesota,2020-11-06T19:28:40Z,6-Nov,0.454,0.525,3270734,1484913.236,1717135.35,10.442,12.075
96,edison,0,1323232,2936561,2945233,3415000,minnesota,2020-11-06T19:58:38Z,6-Nov,0.454,0.525,3270736,1484914.144,1717136.4,0.908,1.05
96,edison,0,1323232,2936561,2945233,3415000,minnesota,2020-11-06T20:48:37Z,6-Nov,0.454,0.525,3270738,1484915.052,1717137.45,0.908,1.05
96,edison,0,1323232,2936561,2945233,3415000,minnesota,2020-11-06T21:08:40Z,6-Nov,0.454,0.525,3270742,1484916.868,1717139.55,1.816,2.1
96,edison,0,1323232,2936561,2945233,3415000,minnesota,2020-11-06T21:18:39Z,6-Nov,0.454,0.525,3270744,1484917.776,1717140.6,0.908,1.05
96,edison,0,1323232,2936561,2945233,3415000,minnesota,2020-11-06T21:28:39Z,6-Nov,0.454,0.525,3270798,1484942.292,1717168.95,24.516,28.35
96,edison,0,1323232,2936561,2945233,3415000,minnesota,2020-11-06T21:48:41Z,6-Nov,0.454,0.525,3270799,1484942.746,1717169.475,0.454,0.525
96,edison,0,1323232,2936561,2945233,3415000,minnesota,2020-11-06T21:58:38Z,6-Nov,0.454,0.525,3270801,1484943.654,1717170.525,0.908,1.05
96,edison,0,1323232,2936561,2945233,3415000,minnesota,2020-11-06T22:08:38Z,6-Nov,0.454,0.525,3270802,1484944.108,1717171.05,0.454,0.525
96,edison,0,1323232,2936561,2945233,3415000,minnesota,2020-11-06T22:18:39Z,6-Nov,0.454,0.525,3270816,1484950.464,1717178.4,6.356,7.35
96,edison,0,1323232,2936561,2945233,3415000,minnesota,2020-11-06T22:28:39Z,6-Nov,0.454,0.525,3270818,1484951.372,1717179.45,0.908,1.05
96,edison,0,1323232,2936561,2945233,3415000,minnesota,2020-11-06T22:38:37Z,6-Nov,0.454,0.525,3270821,1484952.734,1717181.025,1.362,1.575
96,edison,0,1323232,2936561,2945233,3415000,minnesota,2020-11-06T22:48:38Z,6-Nov,0.454,0.525,3270827,1484955.458,1717184.175,2.724,3.15
96,edison,0,1323232,2936561,2945233,3415000,minnesota,2020-11-06T22:58:43Z,6-Nov,0.454,0.525,3270831,1484957.274,1717186.275,1.816,2.1
96,edison,0,1323232,2936561,2945233,3415000,minnesota,2020-11-06T23:08:39Z,6-Nov,0.454,0.525,3270835,1484959.09,1717188.375,1.816,2.1
96,edison,0,1323232,2936561,2945233,3415000,minnesota,2020-11-06T23:18:38Z,6-Nov,0.454,0.525,3270904,1484990.416,1717224.6,31.326,36.225
96,edison,0,1323232,2936561,2945233,3415000,minnesota,2020-11-07T00:28:42Z,7-Nov,0.454,0.525,3270915,1484995.41,1717230.375,4.994,5.775
0,edison,0,700714,1285584,1211088,1330000,mississippi,2020-11-04T01:33:46Z,4-Nov,0.465,0.522,749,348.285,390.978,348.285,390.978
0,edison,0,700714,1285584,1211088,1330000,mississippi,2020-11-04T01:35:52Z,4-Nov,0.595,0.396,1164,692.58,460.944,344.295,69.966
0,edison,0,700714,1285584,1211088,1330000,mississippi,2020-11-04T01:51:17Z,4-Nov,0.652,0.335,1506,981.912,504.51,289.332,43.566
0,edison,0,700714,1285584,1211088,1330000,mississippi,2020-11-04T01:54:13Z,4-Nov,0.714,0.274,2110,1506.54,578.14,524.628,73.63
2,edison,0,700714,1285584,1211088,1330000,mississippi,2020-11-04T02:00:12Z,4-Nov,0.651,0.328,31029,20199.879,10177.512,18693.339,9599.372
2,edison,0,700714,1285584,1211088,1330000,mississippi,2020-11-04T02:03:39Z,4-Nov,0.651,0.328,31677,20621.727,10390.056,421.848,212.544
2,edison,0,700714,1285584,1211088,1330000,mississippi,2020-11-04T02:07:11Z,4-Nov,0.645,0.334,33055,21320.475,11040.37,698.748,650.314
3,edison,0,700714,1285584,1211088,1330000,mississippi,2020-11-04T02:08:14Z,4-Nov,0.63,0.349,36737,23144.31,12821.213,1823.835,1780.843
3,edison,0,700714,1285584,1211088,1330000,mississippi,2020-11-04T02:09:10Z,4-Nov,0.633,0.346,37471,23719.143,12964.966,574.833,143.753
3,edison,0,700714,1285584,1211088,1330000,mississippi,2020-11-04T02:13:48Z,4-Nov,0.623,0.356,40559,25268.257,14439.004,1549.114,1474.038
3,edison,0,700714,1285584,1211088,1330000,mississippi,2020-11-04T02:17:19Z,4-Nov,0.619,0.361,41553,25721.307,15000.633,453.05,561.629
4,edison,0,700714,1285584,1211088,1330000,mississippi,2020-11-04T02:19:02Z,4-Nov,0.607,0.372,48688,29553.616,18111.936,3832.309,3111.303
4,edison,0,700714,1285584,1211088,1330000,mississippi,2020-11-04T02:19:41Z,4-Nov,0.601,0.379,50717,30480.917,19221.743,927.301,1109.807
4,edison,0,700714,1285584,1211088,1330000,mississippi,2020-11-04T02:19:51Z,4-Nov,0.598,0.381,51427,30753.346,19593.687,272.429,371.944
4,edison,0,700714,1285584,1211088,1330000,mississippi,2020-11-04T02:20:20Z,4-Nov,0.595,0.385,53249,31683.155,20500.865,929.809,907.178
4,edison,0,700714,1285584,1211088,1330000,mississippi,2020-11-04T02:20:52Z,4-Nov,0.604,0.376,54939,33183.156,20657.064,1500.001,156.199
4,edison,0,700714,1285584,1211088,1330000,mississippi,2020-11-04T02:24:32Z,4-Nov,0.586,0.395,58745,34424.57,23204.275,1241.414,2547.211
5,edison,0,700714,1285584,1211088,1330000,mississippi,2020-11-04T02:25:29Z,4-Nov,0.587,0.394,60338,35418.406,23773.172,993.836,568.897
5,edison,0,700714,1285584,1211088,1330000,mississippi,2020-11-04T02:26:24Z,4-Nov,0.565,0.416,65785,37168.525,27366.56,1750.119,3593.388
5,edison,0,700714,1285584,1211088,1330000,mississippi,2020-11-04T02:28:32Z,4-Nov,0.563,0.418,67147,37803.761,28067.446,635.236,700.886
5,edison,0,700714,1285584,1211088,1330000,mississippi,2020-11-04T02:29:56Z,4-Nov,0.556,0.425,69421,38598.076,29503.925,794.315,1436.479
5,edison,0,700714,1285584,1211088,1330000,mississippi,2020-11-04T02:30:47Z,4-Nov,0.554,0.428,73074,40482.996,31275.672,1884.92,1771.747
6,edison,0,700714,1285584,1211088,1330000,mississippi,2020-11-04T02:30:54Z,4-Nov,0.545,0.437,75601,41202.545,33037.637,719.549,1761.965
6,edison,0,700714,1285584,1211088,1330000,mississippi,2020-11-04T02:31:42Z,4-Nov,0.549,0.433,77288,42431.112,33465.704,1228.567,428.067
6,edison,0,700714,1285584,1211088,1330000,mississippi,2020-11-04T02:32:21Z,4-Nov,0.546,0.436,79347,43323.462,34595.292,892.35,1129.588
6,edison,0,700714,1285584,1211088,1330000,mississippi,2020-11-04T02:34:54Z,4-Nov,0.565,0.417,84301,47630.065,35153.517,4306.603,558.225
6,edison,0,700714,1285584,1211088,1330000,mississippi,2020-11-04T02:35:31Z,4-Nov,0.571,0.411,85930,49066.03,35317.23,1435.965,163.713
7,edison,0,700714,1285584,1211088,1330000,mississippi,2020-11-04T02:35:56Z,4-Nov,0.59,0.393,92325,54471.75,36283.725,5405.72,966.495
7,edison,0,700714,1285584,1211088,1330000,mississippi,2020-11-04T02:37:24Z,4-Nov,0.597,0.386,95560,57049.32,36886.16,2577.57,602.435
7,edison,0,700714,1285584,1211088,1330000,mississippi,2020-11-04T02:38:25Z,4-Nov,0.599,0.383,97650,58492.35,37399.95,1443.03,513.79
8,edison,0,700714,1285584,1211088,1330000,mississippi,2020-11-04T02:43:47Z,4-Nov,0.593,0.39,105202,62384.786,41028.78,3892.436,3628.83
8,edison,0,700714,1285584,1211088,1330000,mississippi,2020-11-04T02:44:47Z,4-Nov,0.592,0.391,106529,63065.168,41652.839,680.382,624.059
8,edison,0,700714,1285584,1211088,1330000,mississippi,2020-11-04T02:46:59Z,4-Nov,0.594,0.389,107906,64096.164,41975.434,1030.996,322.595
9,edison,0,700714,1285584,1211088,1330000,mississippi,2020-11-04T02:48:47Z,4-Nov,0.584,0.399,115569,67492.296,46112.031,3396.132,4136.597
10,edison,0,700714,1285584,1211088,1330000,mississippi,2020-11-04T02:49:13Z,4-Nov,0.593,0.39,137224,81373.832,53517.36,13881.536,7405.329
11,edison,0,700714,1285584,1211088,1330000,mississippi,2020-11-04T02:49:47Z,4-Nov,0.593,0.39,143346,85004.178,55904.94,3630.346,2387.58
11,edison,0,700714,1285584,1211088,1330000,mississippi,2020-11-04T02:50:14Z,4-Nov,0.588,0.396,147822,86919.336,58537.512,1915.158,2632.572
11,edison,0,700714,1285584,1211088,1330000,mississippi,2020-11-04T02:50:35Z,4-Nov,0.586,0.397,149107,87376.702,59195.479,457.366,657.967
11,edison,0,700714,1285584,1211088,1330000,mississippi,2020-11-04T02:51:39Z,4-Nov,0.591,0.392,152020,89843.82,59591.84,2467.118,396.361
12,edison,0,700714,1285584,1211088,1330000,mississippi,2020-11-04T02:54:00Z,4-Nov,0.592,0.392,156528,92664.576,61358.976,2820.756,1767.136
12,edison,0,700714,1285584,1211088,1330000,mississippi,2020-11-04T02:55:41Z,4-Nov,0.595,0.389,158310,94194.45,61582.59,1529.874,223.614
13,edison,0,700714,1285584,1211088,1330000,mississippi,2020-11-04T02:56:45Z,4-Nov,0.589,0.395,170715,100551.135,67432.425,6356.685,5849.835
14,edison,0,700714,1285584,1211088,1330000,mississippi,2020-11-04T02:59:03Z,4-Nov,0.579,0.405,179813,104111.727,72824.265,3560.592,5391.84
14,edison,0,700714,1285584,1211088,1330000,mississippi,2020-11-04T03:02:36Z,4-Nov,0.586,0.398,189207,110875.302,75304.386,6763.575,2480.121
15,edison,0,700714,1285584,1211088,1330000,mississippi,2020-11-04T03:09:21Z,4-Nov,0.587,0.397,200916,117937.692,79763.652,7062.39,4459.266
15,edison,0,700714,1285584,1211088,1330000,mississippi,2020-11-04T03:09:40Z,4-Nov,0.581,0.403,203609,118296.829,82054.427,359.137,2290.775
16,edison,0,700714,1285584,1211088,1330000,mississippi,2020-11-04T03:13:33Z,4-Nov,0.587,0.397,209193,122796.291,83049.621,4499.462,995.194
16,edison,0,700714,1285584,1211088,1330000,mississippi,2020-11-04T03:15:03Z,4-Nov,0.585,0.398,210558,123176.43,83802.084,380.139,752.463
16,edison,0,700714,1285584,1211088,1330000,mississippi,2020-11-04T03:16:19Z,4-Nov,0.582,0.402,219227,127590.114,88129.254,4413.684,4327.17
