id,eevp,eevp_source,trump2016,votes2012,votes2016,expected_votes,state,timestamp,weird_timestamps,hour_seconds,mail_in,time_cat,votes,vote_share_rep,vote_share_dem,absolute_diff_in_percent_vote_share,cum_num_Trump,cum_num_Biden,new_Trump_votes_added,new_Biden_votes_added,d1_NEW_votes,r_NEW_votes_added,rabs_NEW,diff_cat,outlier_new,d1_num,r_num,rabs_num,outlier_num
6721,67,edison,1155389,1964118,2103027,2525000,south-carolina,2020-11-04T05:24:25Z,normal,05:24:25Z,overnight,4-Nov,1699335,0.582,0.404,0.178,989012.97,686531.34,317.19,220.18,5.25E-07,0.142735636,0.142735636,high,normal,7.44E-06,-0.552090117,0.552090117,normal
3862,53,edison,2279543,4730984,4824260,5550000,michigan,2020-11-04T05:24:26Z,normal,05:24:26Z,overnight,4-Nov,2982315,0.54,0.442,0.098,1610450.1,1318183.23,2483.46,2032.758,2.04E-07,0.090237669,0.090237669,low,normal,8.17E-06,-0.56093324,0.56093324,normal
3072,47,edison,335593,713180,747927,860000,maine,2020-11-04T05:24:28Z,normal,05:24:28Z,overnight,4-Nov,402960,0.456,0.512,0.056,183749.76,206315.52,4024.735,10287.145,2.70E-06,0.331447775,0.331447775,low,normal,4.68E-09,0.011324357,0.011324357,normal
3863,53,edison,2279543,4730984,4824260,5550000,michigan,2020-11-04T05:24:30Z,normal,05:24:30Z,overnight,4-Nov,2990610,0.54,0.442,0.098,1614929.4,1321849.62,4479.3,3666.39,4.00E-08,0.040416639,0.040416639,low,normal,8.23E-06,-0.562443559,0.562443559,normal
8047,68,edison,1405284,3068434,2976150,3325000,wisconsin,2020-11-04T05:24:31Z,normal,05:24:31Z,overnight,4-Nov,2440230,0.516,0.467,0.049,1259158.68,1139587.41,3798.276,3437.587,1.23E-07,0.070560391,0.070560391,low,normal,1.68E-06,-0.264733601,0.264733601,normal
6722,67,edison,1155389,1964118,2103027,2525000,south-carolina,2020-11-04T05:24:32Z,normal,05:24:32Z,overnight,4-Nov,1702445,0.581,0.405,0.176,989120.545,689490.225,107.575,2958.885,1.81E-06,0.264367762,0.264367762,high,normal,7.32E-06,-0.54744221,0.54744221,normal
1383,81,edison,2089104,3900050,4141445,5025000,georgia,2020-11-04T05:24:34Z,normal,05:24:34Z,overnight,4-Nov,4130706,0.53,0.457,0.073,2189274.18,1887732.642,579.29,499.501,4.95E-07,0.138784164,0.138784164,low,normal,1.29E-05,-0.599842544,0.599842544,normal
5103,54,edison,345790,710972,744296,805000,new-hampshire,2020-11-04T05:24:34Z,normal,05:24:34Z,overnight,4-Nov,465763,0.461,0.525,0.064,214716.743,244525.575,497.88,567,5.49E-07,0.146181219,0.146181219,low,normal,1.71E-08,0.021871735,0.021871735,normal
3426,48,edison,1090893,3167767,3325046,3725000,massachusetts,2020-11-04T05:24:35Z,normal,05:24:35Z,overnight,4-Nov,1787235,0.321,0.656,0.335,573702.435,1172426.16,6771.866,24523.398,1.33E-05,0.742329217,0.742329217,high,normal,2.51E-05,0.93541423,0.93541423,normal
3864,53,edison,2279543,4730984,4824260,5550000,michigan,2020-11-04T05:24:37Z,normal,05:24:37Z,overnight,4-Nov,2992778,0.54,0.442,0.098,1616100.12,1322807.876,1170.72,958.256,3.85E-07,0.123006981,0.123006981,low,normal,8.24E-06,-0.562838299,0.562838299,normal
7276,90,edison,4685047,7993851,8969226,11660000,texas,2020-11-04T05:24:41Z,normal,05:24:41Z,overnight,4-Nov,10467523,0.522,0.463,0.059,5464047.006,4846463.149,4.176,3.704,6.00E-07,0.152138408,0.152138408,low,normal,0.000386271,-1.250739781,1.250739781,normal
1384,81,edison,2089104,3900050,4141445,5025000,georgia,2020-11-04T05:24:45Z,normal,05:24:45Z,overnight,4-Nov,4130761,0.53,0.457,0.073,2189303.33,1887757.777,29.15,25.135,5.95E-07,0.151554559,0.151554559,low,normal,1.29E-05,-0.599850293,0.599850293,normal
8048,68,edison,1405284,3068434,2976150,3325000,wisconsin,2020-11-04T05:24:45Z,normal,05:24:45Z,overnight,4-Nov,2441322,0.516,0.467,0.049,1259722.152,1140097.374,563.472,509.964,5.04E-07,0.140115343,0.140115343,low,normal,1.68E-06,-0.264844036,0.264844036,normal
3865,53,edison,2279543,4730984,4824260,5550000,michigan,2020-11-04T05:25:05Z,normal,05:25:05Z,overnight,4-Nov,2993598,0.54,0.442,0.098,1616542.92,1323170.316,442.8,362.44,5.13E-07,0.141177758,0.141177758,low,normal,8.25E-06,-0.562987602,0.562987602,normal
2471,85,edison,671018,1159971,1194755,1330000,kansas,2020-11-04T05:25:13Z,normal,05:25:13Z,overnight,4-Nov,1135994,0.56,0.414,0.146,636156.64,470301.516,497.28,367.632,4.91E-07,0.138241916,0.138241916,low,normal,2.75E-06,-0.314684272,0.314684272,normal
8049,68,edison,1405284,3068434,2976150,3325000,wisconsin,2020-11-04T05:25:13Z,normal,05:25:13Z,overnight,4-Nov,2444492,0.516,0.467,0.049,1261357.872,1141577.764,1635.72,1480.39,3.46E-07,0.117059734,0.117059734,low,normal,1.68E-06,-0.26516462,0.26516462,normal
4731,87,edison,1594511,2757323,2827673,3090000,missouri,2020-11-04T05:25:16Z,normal,05:25:16Z,overnight,4-Nov,2702546,0.569,0.412,0.157,1537748.674,1113448.952,7.397,5.356,5.99E-07,0.152018629,0.152018629,high,normal,1.51E-05,-0.773379105,0.773379105,normal
4211,67,edison,1323232,2936561,2945233,3415000,minnesota,2020-11-04T05:25:22Z,normal,05:25:22Z,overnight,4-Nov,2280430,0.444,0.535,0.091,1012510.92,1220030.05,277.056,333.84,5.77E-07,0.14959732,0.14959732,low,normal,1.89E-06,0.279084631,0.279084631,normal
417,61,edison,4483810,13038547,14237884,16230000,california,2020-11-04T05:25:28Z,normal,05:25:28Z,overnight,4-Nov,9882281,0.298,0.685,0.387,2944919.738,6769362.485,15662.495,13331.47,1.18E-06,-0.218287484,0.218287484,high,normal,0.002279689,6.101970412,6.101970412,outlier
6304,60,edison,2970733,5742040,6166708,7000000,pennsylvania,2020-11-04T05:25:44Z,normal,05:25:44Z,overnight,4-Nov,4316627,0.57,0.417,0.153,2460477.39,1800033.459,293.55,214.755,5.34E-07,0.143882689,0.143882689,low,normal,6.21E-05,-1.196622387,1.196622387,normal
418,61,edison,4483810,13038547,14237884,16230000,california,2020-11-04T05:25:50Z,normal,05:25:50Z,overnight,4-Nov,9882317,0.298,0.685,0.387,2944930.466,6769387.145,10.728,24.66,6.03E-07,0.152598513,0.152598513,high,normal,0.002279723,6.101992714,6.101992714,outlier
5539,82,edison,2819534,7073151,7721453,8930000,new-york,2020-11-04T05:25:55Z,normal,05:25:55Z,overnight,4-Nov,6918140,0.401,0.586,0.185,2774174.14,4054030.04,1399.49,2045.14,5.96E-07,0.153277924,0.153277924,high,normal,0.0002078,1.956622257,1.956622257,normal
8200,58,edison,174419,249061,255849,280000,wyoming,2020-11-04T05:25:57Z,normal,05:25:57Z,overnight,4-Nov,167578,0.75,0.215,0.535,125683.5,36029.27,4842.087,1180.478,1.56E-07,-0.079942224,0.079942224,high,normal,1.09E-06,-0.169402561,0.169402561,normal
1122,96,edison,4617886,8474179,9501617,11500000,florida,2020-11-04T05:25:58Z,normal,05:25:58Z,overnight,4-Nov,11016195,0.512,0.478,0.034,5640291.84,5265741.21,1049.6,979.9,4.37E-07,0.130861281,0.130861281,low,normal,0.000197114,-0.861219198,0.861219198,normal
8050,69,edison,1405284,3068434,2976150,3325000,wisconsin,2020-11-04T05:26:04Z,normal,05:26:04Z,overnight,4-Nov,2467759,0.516,0.467,0.049,1273363.644,1152443.453,12005.772,10865.689,2.69E-07,-0.105916357,0.105916357,low,normal,1.71E-06,-0.267517628,0.267517628,normal
8051,69,edison,1405284,3068434,2976150,3325000,wisconsin,2020-11-04T05:26:16Z,normal,05:26:16Z,overnight,4-Nov,2470084,0.516,0.467,0.049,1274563.344,1153529.228,1199.7,1085.775,4.07E-07,0.126435081,0.126435081,low,normal,1.72E-06,-0.267752757,0.267752757,normal
1123,96,edison,4617886,8474179,9501617,11500000,florida,2020-11-04T05:26:18Z,normal,05:26:18Z,overnight,4-Nov,11016196,0.512,0.478,0.034,5640292.352,5265741.688,0.512,0.478,6.01E-07,0.152220794,0.152220794,low,normal,0.000197114,-0.861219275,0.861219275,normal
7640,76,edison,1769443,3854489,3982752,4430000,virginia,2020-11-04T05:26:21Z,normal,05:26:21Z,overnight,4-Nov,3390813,0.495,0.488,0.007,1678452.435,1654716.744,72471.605,112719.214,2.54E-05,0.479064767,0.479064767,low,normal,4.21E-07,-0.125575611,0.125575611,normal
2280,87,edison,800983,1582180,1566031,1825000,iowa,2020-11-04T05:26:25Z,normal,05:26:25Z,overnight,4-Nov,1590844,0.528,0.453,0.075,839965.632,720652.332,6823.427,2916.922,3.75E-07,-0.124814273,0.124814273,low,normal,1.55E-06,-0.247107737,0.247107737,normal
8052,69,edison,1405284,3068434,2976150,3325000,wisconsin,2020-11-04T05:26:27Z,normal,05:26:27Z,overnight,4-Nov,2472461,0.516,0.467,0.049,1275789.876,1154639.287,1226.532,1110.059,4.03E-07,0.125858136,0.125858136,low,normal,1.72E-06,-0.267993145,0.267993145,normal
2472,85,edison,671018,1159971,1194755,1330000,kansas,2020-11-04T05:26:28Z,normal,05:26:28Z,overnight,4-Nov,1136390,0.561,0.414,0.147,637514.79,470465.46,1358.15,163.944,1.64E-07,0.080422993,0.080422993,low,normal,2.78E-06,-0.316688539,0.316688539,normal
1641,63,edison,409055,652346,690433,875000,idaho,2020-11-04T05:26:38Z,normal,05:26:38Z,overnight,4-Nov,486302,0.557,0.414,0.143,270870.214,201329.028,1718.902,794.388,1.82E-07,0.084822833,0.084822833,low,normal,6.99E-07,-0.142541938,0.142541938,normal
4212,67,edison,1323232,2936561,2945233,3415000,minnesota,2020-11-04T05:26:44Z,normal,05:26:44Z,overnight,4-Nov,2280521,0.444,0.535,0.091,1012551.324,1220078.735,40.404,48.685,5.97E-07,0.151847108,0.151847108,low,normal,1.89E-06,0.279096484,0.279096484,normal
7641,80,edison,1769443,3854489,3982752,4430000,virginia,2020-11-04T05:26:48Z,normal,05:26:48Z,overnight,4-Nov,3782386,0.465,0.519,0.054,1758809.49,1963058.334,80357.055,308341.59,0.00823385,7.850605935,7.850605935,low,outlier,1.64E-06,0.243118787,0.243118787,normal
6305,61,edison,2970733,5742040,6166708,7000000,pennsylvania,2020-11-04T05:26:57Z,normal,05:26:57Z,overnight,4-Nov,4364234,0.57,0.417,0.153,2487613.38,1819885.578,27135.99,19852.119,1.17E-05,-0.619517145,0.619517145,low,normal,6.47E-05,-1.209624699,1.209624699,normal
3866,53,edison,2279543,4730984,4824260,5550000,michigan,2020-11-04T05:27:02Z,normal,05:27:02Z,overnight,4-Nov,3004705,0.54,0.442,0.098,1622540.7,1328079.61,5997.78,4909.294,1.52E-10,0.002511787,0.002511787,low,normal,8.33E-06,-0.565009921,0.565009921,normal
7277,90,edison,4685047,7993851,8969226,11660000,texas,2020-11-04T05:27:09Z,normal,05:27:09Z,overnight,4-Nov,10467535,0.522,0.463,0.059,5464053.27,4846468.705,6.264,5.556,5.99E-07,0.152092002,0.152092002,low,normal,0.000386273,-1.250741197,1.250741197,normal
2473,86,edison,671018,1159971,1194755,1330000,kansas,2020-11-04T05:27:11Z,normal,05:27:11Z,overnight,4-Nov,1138258,0.561,0.413,0.148,638562.738,470100.554,1047.948,-364.906,1.52E-07,0.077169768,0.077169768,low,normal,2.82E-06,-0.319036836,0.319036836,normal
8053,69,edison,1405284,3068434,2976150,3325000,wisconsin,2020-11-04T05:27:13Z,normal,05:27:13Z,overnight,4-Nov,2485031,0.516,0.467,0.049,1282275.996,1160509.477,6486.12,5870.19,3.93E-09,0.012766555,0.012766555,low,normal,1.74E-06,-0.26926436,0.26926436,normal
5104,54,edison,345790,710972,744296,805000,new-hampshire,2020-11-04T05:27:13Z,normal,05:27:13Z,overnight,4-Nov,466906,0.461,0.525,0.064,215243.666,245125.65,526.923,600.075,5.47E-07,0.145828303,0.145828303,low,normal,1.72E-08,0.021969468,0.021969468,normal
5864,89,edison,2841005,5590898,5536528,6315000,ohio,2020-11-04T05:27:18Z,normal,05:27:18Z,overnight,4-Nov,5633079,0.533,0.451,0.082,3002431.107,2540518.629,967.395,818.565,4.26E-07,0.129151762,0.129151762,low,normal,5.10E-05,-0.894972239,0.894972239,normal
2897,86,edison,1178638,1994065,2029032,2150000,louisiana,2020-11-04T05:27:24Z,normal,05:27:24Z,overnight,4-Nov,1952169,0.613,0.37,0.243,1196679.597,722302.53,755.829,456.21,4.12E-07,0.126866384,0.126866384,high,normal,1.69E-05,-0.841084644,0.841084644,normal
732,73,edison,673215,1558993,1644920,1850000,connecticut,2020-11-04T05:27:24Z,normal,05:27:24Z,overnight,4-Nov,1359288,0.411,0.573,0.162,558667.368,778872.024,7619.428,13824.884,1.69E-06,0.265529421,0.265529421,high,normal,2.93E-06,0.318415618,0.318415618,normal
6878,77,edison,227721,363815,370093,430000,south-dakota,2020-11-04T05:27:26Z,normal,05:27:26Z,overnight,4-Nov,319563,0.646,0.328,0.318,206437.698,104816.664,3171.002,2083.728,6.86E-08,0.052605189,0.052605189,high,normal,1.33E-06,-0.192242487,0.192242487,normal
8054,69,edison,1405284,3068434,2976150,3325000,wisconsin,2020-11-04T05:27:30Z,normal,05:27:30Z,overnight,4-Nov,2494121,0.516,0.468,0.048,1286966.436,1167248.628,4690.44,6739.151,5.58E-07,0.151131605,0.151131605,low,normal,1.70E-06,-0.266114129,0.266114129,normal
5261,61,edison,1601933,3648263,3906723,4495000,new-jersey,2020-11-04T05:27:34Z,normal,05:27:34Z,overnight,4-Nov,2749369,0.379,0.608,0.229,1042010.851,1671616.352,494.595,793.44,6.21E-07,0.15542746,0.15542746,high,normal,2.26E-05,0.966567599,0.966567599,normal
7474,92,edison,95369,299290,315067,370000,vermont,2020-11-04T05:27:38Z,normal,05:27:38Z,overnight,4-Nov,332199,0.312,0.654,0.342,103646.088,217258.146,376.584,458.386,5.71E-07,0.148835886,0.148835886,high,normal,1.03E-06,0.163173869,0.163173869,normal
5540,82,edison,2819534,7073151,7721453,8930000,new-york,2020-11-04T05:27:43Z,normal,05:27:43Z,overnight,4-Nov,6924115,0.401,0.585,0.184,2776570.115,4050607.275,2395.975,-3422.765,3.78E-07,-0.122913136,0.122913136,high,normal,0.000206118,1.947029485,1.947029485,normal
238,90,edison,1252401,2306559,2604657,3400000,arizona,2020-11-06T05:27:48Z,normal,05:27:48Z,overnight,6-Nov,3060449,0.485,0.501,0.016,1484317.765,1533284.949,2770.805,2862.213,3.71E-07,-0.035574464,0.035574464,low,normal,3.41E-09,0.003403072,0.003403072,normal
5541,82,edison,2819534,7073151,7721453,8930000,new-york,2020-11-04T05:27:56Z,normal,05:27:56Z,overnight,4-Nov,6924528,0.401,0.585,0.184,2776735.728,4050848.88,165.613,241.605,6.00E-07,0.152338563,0.152338563,high,normal,0.000206167,1.947146727,1.947146727,normal
5341,88,edison,319667,783757,798319,920000,new-mexico,2020-11-04T05:27:56Z,normal,05:27:56Z,overnight,4-Nov,809793,0.447,0.533,0.086,361977.471,431619.669,27263.686,36523.219,4.89E-08,0.039901858,0.039901858,low,normal,2.12E-07,0.080822353,0.080822353,normal
6306,61,edison,2970733,5742040,6166708,7000000,pennsylvania,2020-11-04T05:27:57Z,normal,05:27:57Z,overnight,4-Nov,4374537,0.569,0.418,0.151,2489111.553,1828556.466,1498.173,8670.888,4.31E-06,0.412587063,0.412587063,low,normal,6.35E-05,-1.197982359,1.197982359,normal
8055,69,edison,1405284,3068434,2976150,3325000,wisconsin,2020-11-04T05:27:57Z,normal,05:27:57Z,overnight,4-Nov,2497132,0.515,0.468,0.047,1286022.98,1168657.776,-943.456,1409.148,1.82E-06,0.263029251,0.263029251,low,normal,1.65E-06,-0.262236797,0.262236797,normal
3073,47,edison,335593,713180,747927,860000,maine,2020-11-04T05:28:00Z,normal,05:28:00Z,overnight,4-Nov,404077,0.456,0.512,0.056,184259.112,206887.424,509.352,571.904,5.46E-07,0.145715424,0.145715424,low,normal,4.74E-09,0.011405515,0.011405515,normal
8201,60,edison,174419,249061,255849,280000,wyoming,2020-11-04T05:28:01Z,normal,05:28:01Z,overnight,4-Nov,174547,0.754,0.211,0.543,131608.438,36829.417,5924.938,800.147,6.01E-07,-0.157633964,0.157633964,high,normal,1.20E-06,-0.178007853,0.178007853,normal
3867,53,edison,2279543,4730984,4824260,5550000,michigan,2020-11-04T05:28:08Z,normal,05:28:08Z,overnight,4-Nov,3005993,0.54,0.442,0.098,1623236.22,1328648.906,695.52,569.296,4.66E-07,0.134869205,0.134869205,low,normal,8.33E-06,-0.565244435,0.565244435,normal
2474,86,edison,671018,1159971,1194755,1330000,kansas,2020-11-04T05:28:14Z,normal,05:28:14Z,overnight,4-Nov,1139559,0.561,0.413,0.148,639292.599,470637.867,729.861,537.313,4.44E-07,0.131608535,0.131608535,low,normal,2.83E-06,-0.319380957,0.319380957,normal
2102,74,edison,1557286,2624534,2757828,3070000,indiana,2020-11-04T05:28:18Z,normal,05:28:18Z,overnight,4-Nov,2263151,0.603,0.375,0.228,1364680.053,848681.625,8221.145,1458.121,1.66E-06,-0.263807918,0.263807918,high,normal,2.03E-05,-0.915892379,0.915892379,normal
1642,64,edison,409055,652346,690433,875000,idaho,2020-11-04T05:28:18Z,normal,05:28:18Z,overnight,4-Nov,497101,0.561,0.41,0.151,278873.661,203811.41,8003.447,2482.382,1.06E-06,-0.210280708,0.210280708,low,normal,7.90E-07,-0.151879052,0.151879052,normal
8056,70,edison,1405284,3068434,2976150,3325000,wisconsin,2020-11-04T05:28:25Z,normal,05:28:25Z,overnight,4-Nov,2504017,0.516,0.468,0.048,1292072.772,1171879.956,6049.792,3222.18,1.12E-07,-0.067966794,0.067966794,low,normal,1.71E-06,-0.267098774,0.267098774,normal
5542,82,edison,2819534,7073151,7721453,8930000,new-york,2020-11-04T05:28:31Z,normal,05:28:31Z,overnight,4-Nov,6925774,0.401,0.586,0.185,2777235.374,4058503.564,499.646,7654.684,4.74E-06,0.429558367,0.429558367,high,normal,0.000208717,1.95880185,1.95880185,normal
4339,95,edison,1323232,2936561,2945233,3415000,minnesota,2020-11-05T05:28:45Z,normal,05:28:45Z,overnight,5-Nov,3257439,0.454,0.525,0.071,1478877.306,1710155.475,9.988,11.55,6.02E-08,0.013842664,0.013842664,low,normal,9.37E-08,-0.017280167,0.017280167,normal
3868,53,edison,2279543,4730984,4824260,5550000,michigan,2020-11-04T05:28:46Z,normal,05:28:46Z,overnight,4-Nov,3011175,0.54,0.442,0.098,1626034.5,1330939.35,2798.28,2290.444,1.69E-07,0.082378981,0.082378981,low,normal,8.37E-06,-0.566187954,0.566187954,normal
8057,70,edison,1405284,3068434,2976150,3325000,wisconsin,2020-11-04T05:28:47Z,normal,05:28:47Z,overnight,4-Nov,2504920,0.516,0.468,0.048,1292538.72,1172302.56,465.948,422.604,5.21E-07,0.142248436,0.142248436,low,normal,1.71E-06,-0.267188622,0.267188622,normal
419,61,edison,4483810,13038547,14237884,16230000,california,2020-11-04T05:28:48Z,normal,05:28:48Z,overnight,4-Nov,9919692,0.298,0.684,0.386,2956068.216,6785069.328,11137.75,15682.183,4.48E-07,0.136807692,0.136807692,high,normal,0.00230277,6.108959976,6.108959976,outlier
3074,47,edison,335593,713180,747927,860000,maine,2020-11-04T05:28:48Z,normal,05:28:48Z,overnight,4-Nov,404415,0.456,0.512,0.056,184413.24,207060.48,154.128,173.056,5.84E-07,0.150259562,0.150259562,low,normal,4.76E-09,0.011430074,0.011430074,normal
2281,87,edison,800983,1582180,1566031,1825000,iowa,2020-11-04T05:28:50Z,normal,05:28:50Z,overnight,4-Nov,1590860,0.528,0.453,0.075,839974.08,720659.58,8.448,7.248,5.99E-07,0.152033659,0.152033659,low,normal,1.55E-06,-0.247110042,0.247110042,normal
4213,67,edison,1323232,2936561,2945233,3415000,minnesota,2020-11-04T05:28:52Z,normal,05:28:52Z,overnight,4-Nov,2289553,0.445,0.535,0.09,1018851.085,1224910.855,6299.761,4832.12,7.82E-09,-0.017999049,0.017999049,low,normal,1.85E-06,0.276443216,0.276443216,normal
2282,87,edison,800983,1582180,1566031,1825000,iowa,2020-11-04T05:28:59Z,normal,05:28:59Z,overnight,4-Nov,1590874,0.528,0.453,0.075,839981.472,720665.922,7.392,6.342,5.99E-07,0.152058354,0.152058354,low,normal,1.55E-06,-0.247112059,0.247112059,normal
3869,53,edison,2279543,4730984,4824260,5550000,michigan,2020-11-04T05:29:02Z,normal,05:29:02Z,overnight,4-Nov,3015652,0.54,0.442,0.098,1628452.08,1332918.184,2417.58,1978.834,2.11E-07,0.091882198,0.091882198,low,normal,8.40E-06,-0.56700311,0.56700311,normal
8058,70,edison,1405284,3068434,2976150,3325000,wisconsin,2020-11-04T05:29:04Z,normal,05:29:04Z,overnight,4-Nov,2511573,0.515,0.468,0.047,1293460.095,1175416.164,921.375,3113.604,1.28E-06,0.223599464,0.223599464,low,normal,1.67E-06,-0.263649511,0.263649511,normal
7278,90,edison,4685047,7993851,8969226,11660000,texas,2020-11-04T05:29:21Z,normal,05:29:21Z,overnight,4-Nov,10486190,0.523,0.463,0.06,5484277.37,4855105.97,20224.1,8637.265,1.18E-05,-0.669243136,0.669243136,low,normal,0.000401999,-1.27049814,1.27049814,normal
8059,70,edison,1405284,3068434,2976150,3325000,wisconsin,2020-11-04T05:29:25Z,normal,05:29:25Z,overnight,4-Nov,2512288,0.515,0.468,0.047,1293828.32,1175750.784,368.225,334.62,5.37E-07,0.144368055,0.144368055,low,normal,1.67E-06,-0.263719457,0.263719457,normal
7279,90,edison,4685047,7993851,8969226,11660000,texas,2020-11-04T05:29:26Z,normal,05:29:26Z,overnight,4-Nov,10486236,0.523,0.463,0.06,5484301.428,4855127.268,24.058,21.298,5.96E-07,0.151694903,0.151694903,low,normal,0.000402006,-1.270503644,1.270503644,normal
3870,53,edison,2279543,4730984,4824260,5550000,michigan,2020-11-04T05:29:32Z,normal,05:29:32Z,overnight,4-Nov,3015698,0.54,0.442,0.098,1628476.92,1332938.516,24.84,20.332,5.96E-07,0.151611146,0.151611146,low,normal,8.40E-06,-0.567011485,0.567011485,normal
5105,55,edison,345790,710972,744296,805000,new-hampshire,2020-11-04T05:29:34Z,normal,05:29:34Z,overnight,4-Nov,477651,0.456,0.53,0.074,217808.856,253155.03,2565.19,8029.38,2.64E-06,0.325362253,0.325362253,low,normal,3.38E-08,0.030780079,0.030780079,normal
6307,61,edison,2970733,5742040,6166708,7000000,pennsylvania,2020-11-04T05:29:35Z,normal,05:29:35Z,overnight,4-Nov,4374594,0.569,0.418,0.151,2489143.986,1828580.292,32.433,23.826,5.93E-07,0.151312775,0.151312775,low,normal,6.35E-05,-1.197997738,1.197997738,normal
1857,64,edison,2146015,5242014,5594420,6100000,illinois,2020-11-04T05:29:46Z,normal,05:29:46Z,overnight,4-Nov,3983775,0.424,0.557,0.133,1689120.6,2218962.675,2204.8,2896.4,4.98E-07,0.140858491,0.140858491,low,normal,1.62E-05,0.777234451,0.777234451,normal
4912,1,edison,512058,1014918,1125385,1370000,nevada,2020-11-04T05:29:51Z,normal,05:29:51Z,overnight,4-Nov,16783,0.746,0.222,0.524,12520.118,3725.826,8909.362,2858.694,1.46E-06,-0.247500728,0.247500728,high,normal,4.43E-08,-0.032817859,0.032817859,normal
1385,81,edison,2089104,3900050,4141445,5025000,georgia,2020-11-04T05:30:03Z,normal,05:30:03Z,overnight,4-Nov,4131948,0.53,0.457,0.073,2189932.44,1888300.236,629.11,542.459,4.86E-07,0.137627694,0.137627694,low,normal,1.29E-05,-0.600017532,0.600017532,normal
