,eevp,eevp_source,expected_votes,state,timestamp,trump2016,vote_share_dem,vote_share_rep,vote_share_trd,votes,votes2012,votes2016
8118,84,edison,11660000,texas,2020-11-04T04:07:05Z,4685047,0.469,0.517,0,9761993,7993851,8969226
8119,84,edison,11660000,texas,2020-11-04T04:07:32Z,4685047,0.469,0.517,0,9765095,7993851,8969226
8120,84,edison,11660000,texas,2020-11-04T04:10:24Z,4685047,0.468,0.518,0,9791213,7993851,8969226
8121,84,edison,11660000,texas,2020-11-04T04:13:33Z,4685047,0.468,0.518,0,9791266,7993851,8969226
8122,84,edison,11660000,texas,2020-11-04T04:14:17Z,4685047,0.468,0.518,0,9791327,7993851,8969226
8123,84,edison,11660000,texas,2020-11-04T04:16:11Z,4685047,0.468,0.518,0,9796447,7993851,8969226
8124,84,edison,11660000,texas,2020-11-04T04:16:33Z,4685047,0.468,0.518,0,9800925,7993851,8969226
8125,85,edison,11660000,texas,2020-11-04T04:19:33Z,4685047,0.469,0.518,0,9862303,7993851,8969226
8126,85,edison,11660000,texas,2020-11-04T04:20:09Z,4685047,0.468,0.518,0,9877786,7993851,8969226
8127,85,edison,11660000,texas,2020-11-04T04:20:33Z,4685047,0.468,0.518,0,9886689,7993851,8969226
8128,85,edison,11660000,texas,2020-11-04T04:25:33Z,4685047,0.468,0.518,0,9947502,7993851,8969226
8129,85,edison,11660000,texas,2020-11-04T04:28:03Z,4685047,0.468,0.518,0,9948486,7993851,8969226
8130,85,edison,11660000,texas,2020-11-04T04:29:48Z,4685047,0.468,0.518,0,9949342,7993851,8969226
8131,86,edison,11660000,texas,2020-11-04T04:32:27Z,4685047,0.467,0.519,0,9994582,7993851,8969226
8132,86,edison,11660000,texas,2020-11-04T04:33:09Z,4685047,0.467,0.519,0,10002416,7993851,8969226
8133,86,edison,11660000,texas,2020-11-04T04:33:31Z,4685047,0.466,0.52,0,10024779,7993851,8969226
8134,86,edison,11660000,texas,2020-11-04T04:33:56Z,4685047,0.466,0.52,0,10033723,7993851,8969226
8135,86,edison,11660000,texas,2020-11-04T04:34:23Z,4685047,0.466,0.52,0,10038365,7993851,8969226
8136,86,edison,11660000,texas,2020-11-04T04:35:18Z,4685047,0.466,0.52,0,10065260,7993851,8969226
8137,87,edison,11660000,texas,2020-11-04T04:42:43Z,4685047,0.465,0.521,0,10103016,7993851,8969226
8138,87,edison,11660000,texas,2020-11-04T04:42:54Z,4685047,0.465,0.521,0,10103086,7993851,8969226
8139,87,edison,11660000,texas,2020-11-04T04:44:30Z,4685047,0.465,0.521,0,10109640,7993851,8969226
8140,87,edison,11660000,texas,2020-11-04T04:47:09Z,4685047,0.464,0.522,0,10121861,7993851,8969226
8141,87,edison,11660000,texas,2020-11-04T04:50:38Z,4685047,0.464,0.522,0,10132269,7993851,8969226
8142,87,edison,11660000,texas,2020-11-04T04:50:59Z,4685047,0.464,0.522,0,10132385,7993851,8969226
8143,87,edison,11660000,texas,2020-11-04T04:52:34Z,4685047,0.464,0.522,0,10150859,7993851,8969226
8144,87,edison,11660000,texas,2020-11-04T04:54:53Z,4685047,0.464,0.522,0,10171229,7993851,8969226
8145,88,edison,11660000,texas,2020-11-04T04:58:15Z,4685047,0.465,0.521,0,10255590,7993851,8969226
8146,88,edison,11660000,texas,2020-11-04T04:59:18Z,4685047,0.465,0.521,0,10263968,7993851,8969226
8147,88,edison,11660000,texas,2020-11-04T05:00:36Z,4685047,0.464,0.521,0,10279070,7993851,8969226
8148,88,edison,11660000,texas,2020-11-04T05:06:34Z,4685047,0.464,0.522,0,10293354,7993851,8969226
8149,89,edison,11660000,texas,2020-11-04T05:08:41Z,4685047,0.464,0.522,0,10360718,7993851,8969226
8150,89,edison,11660000,texas,2020-11-04T05:09:34Z,4685047,0.464,0.522,0,10376284,7993851,8969226
8151,89,edison,11660000,texas,2020-11-04T05:10:12Z,4685047,0.464,0.522,0,10383362,7993851,8969226
8152,89,edison,11660000,texas,2020-11-04T05:10:39Z,4685047,0.464,0.522,0,10384890,7993851,8969226
8153,89,edison,11660000,texas,2020-11-04T05:10:57Z,4685047,0.463,0.522,0,10387754,7993851,8969226
8154,89,edison,11660000,texas,2020-11-04T05:13:00Z,4685047,0.464,0.522,0,10427588,7993851,8969226
8155,89,edison,11660000,texas,2020-11-04T05:14:05Z,4685047,0.464,0.522,0,10429331,7993851,8969226
8156,90,edison,11660000,texas,2020-11-04T05:15:46Z,4685047,0.464,0.522,0,10443907,7993851,8969226
8157,90,edison,11660000,texas,2020-11-04T05:15:57Z,4685047,0.464,0.522,0,10443941,7993851,8969226
8158,90,edison,11660000,texas,2020-11-04T05:19:53Z,4685047,0.463,0.522,0,10456154,7993851,8969226
8159,90,edison,11660000,texas,2020-11-04T05:21:54Z,4685047,0.463,0.522,0,10456156,7993851,8969226
8160,90,edison,11660000,texas,2020-11-04T05:23:15Z,4685047,0.463,0.522,0,10456442,7993851,8969226
8161,90,edison,11660000,texas,2020-11-04T05:24:15Z,4685047,0.463,0.522,0,10467515,7993851,8969226
8162,90,edison,11660000,texas,2020-11-04T05:24:41Z,4685047,0.463,0.522,0,10467523,7993851,8969226
8163,90,edison,11660000,texas,2020-11-04T05:27:09Z,4685047,0.463,0.522,0,10467535,7993851,8969226
8164,90,edison,11660000,texas,2020-11-04T05:29:21Z,4685047,0.463,0.523,0,10486190,7993851,8969226
8165,90,edison,11660000,texas,2020-11-04T05:29:26Z,4685047,0.463,0.523,0,10486236,7993851,8969226
8166,90,edison,11660000,texas,2020-11-04T05:30:56Z,4685047,0.463,0.523,0,10496479,7993851,8969226
8167,90,edison,11660000,texas,2020-11-04T05:35:05Z,4685047,0.462,0.523,0,10532676,7993851,8969226
8168,91,edison,11660000,texas,2020-11-04T05:35:57Z,4685047,0.462,0.523,0,10557570,7993851,8969226
8169,91,edison,11660000,texas,2020-11-04T05:36:56Z,4685047,0.462,0.523,0,10557671,7993851,8969226
8170,91,edison,11660000,texas,2020-11-04T05:40:58Z,4685047,0.462,0.523,0,10571963,7993851,8969226
8171,91,edison,11660000,texas,2020-11-04T05:44:09Z,4685047,0.462,0.523,0,10578101,7993851,8969226
8172,91,edison,11660000,texas,2020-11-04T05:47:42Z,4685047,0.462,0.523,0,10583062,7993851,8969226
8173,91,edison,11660000,texas,2020-11-04T05:51:20Z,4685047,0.462,0.523,0,10584255,7993851,8969226
8174,91,edison,11660000,texas,2020-11-04T05:52:45Z,4685047,0.462,0.523,0,10591188,7993851,8969226
8175,91,edison,11660000,texas,2020-11-04T05:54:56Z,4685047,0.462,0.523,0,10591191,7993851,8969226
8176,92,edison,11660000,texas,2020-11-04T05:58:14Z,4685047,0.463,0.523,0,10673561,7993851,8969226
8177,92,edison,11660000,texas,2020-11-04T05:58:31Z,4685047,0.463,0.523,0,10673658,7993851,8969226
8178,92,edison,11660000,texas,2020-11-04T05:59:00Z,4685047,0.463,0.522,0,10727502,7993851,8969226
8179,92,edison,11660000,texas,2020-11-04T05:59:08Z,4685047,0.463,0.522,0,10732653,7993851,8969226
8180,92,edison,11660000,texas,2020-11-04T06:00:14Z,4685047,0.463,0.522,0,10736708,7993851,8969226
8181,92,edison,11660000,texas,2020-11-04T06:01:32Z,4685047,0.463,0.522,0,10739392,7993851,8969226
8182,92,edison,11660000,texas,2020-11-04T06:01:40Z,4685047,0.462,0.523,0,10764947,7993851,8969226
8183,92,edison,11660000,texas,2020-11-04T06:02:09Z,4685047,0.462,0.523,0,10784858,7993851,8969226
8184,93,edison,11660000,texas,2020-11-04T06:03:10Z,4685047,0.462,0.523,0,10787426,7993851,8969226
8185,93,edison,11660000,texas,2020-11-04T06:13:58Z,4685047,0.462,0.523,0,10792023,7993851,8969226
8186,93,edison,11660000,texas,2020-11-04T06:24:01Z,4685047,0.462,0.523,0,10815646,7993851,8969226
8187,93,edison,11660000,texas,2020-11-04T06:29:27Z,4685047,0.463,0.522,0,10874033,7993851,8969226
8188,93,edison,11660000,texas,2020-11-04T06:36:51Z,4685047,0.463,0.522,0,10890762,7993851,8969226
8189,94,edison,11660000,texas,2020-11-04T06:37:00Z,4685047,0.462,0.523,0,10925315,7993851,8969226
8190,94,edison,11660000,texas,2020-11-04T06:37:53Z,4685047,0.463,0.522,0,10951377,7993851,8969226
8191,94,edison,11660000,texas,2020-11-04T06:40:04Z,4685047,0.463,0.522,0,10951391,7993851,8969226
8192,94,edison,11660000,texas,2020-11-04T06:46:56Z,4685047,0.463,0.522,0,10953177,7993851,8969226
8193,94,edison,11660000,texas,2020-11-04T06:49:58Z,4685047,0.463,0.522,0,10953188,7993851,8969226
8194,94,edison,11660000,texas,2020-11-04T06:52:55Z,4685047,0.463,0.522,0,10957346,7993851,8969226
8195,94,edison,11660000,texas,2020-11-04T06:55:13Z,4685047,0.463,0.522,0,10957872,7993851,8969226
8196,94,edison,11660000,texas,2020-11-04T06:55:59Z,4685047,0.463,0.522,0,10957882,7993851,8969226
8197,94,edison,11660000,texas,2020-11-04T06:56:57Z,4685047,0.463,0.522,0,10960478,7993851,8969226
8198,94,edison,11660000,texas,2020-11-04T06:59:59Z,4685047,0.463,0.522,0,10960481,7993851,8969226
8199,94,edison,11660000,texas,2020-11-04T07:01:56Z,4685047,0.463,0.523,0,10963905,7993851,8969226
8200,94,edison,11660000,texas,2020-11-04T07:03:57Z,4685047,0.463,0.523,0,10963915,7993851,8969226
8201,94,edison,11660000,texas,2020-11-04T07:07:48Z,4685047,0.463,0.523,0,10963994,7993851,8969226
8202,94,edison,11660000,texas,2020-11-04T07:11:59Z,4685047,0.463,0.523,0,10967294,7993851,8969226
8203,94,edison,11660000,texas,2020-11-04T07:21:56Z,4685047,0.463,0.523,0,10967811,7993851,8969226
8204,94,edison,11660000,texas,2020-11-04T07:24:56Z,4685047,0.463,0.523,0,10967873,7993851,8969226
8205,94,edison,11660000,texas,2020-11-04T07:26:55Z,4685047,0.462,0.523,0,10996542,7993851,8969226
8206,95,edison,11660000,texas,2020-11-04T07:32:57Z,4685047,0.462,0.523,0,11020963,7993851,8969226
8207,95,edison,11660000,texas,2020-11-04T07:33:50Z,4685047,0.462,0.523,0,11024585,7993851,8969226
