,eevp,eevp_source,vote_share_trd,trump2016,votes2012,votes2016,expected_votes,state,timestamp,hour_seconds,time_cat,vote_share_rep,vote_share_dem,votes,num_Trump,num_Biden,new_Trump,new_Biden,id,diff,d1_NEW,r_NEW,rabs_NEW,diff_cat,outlier,weird,
5319,56,edison,0,319667,783757,798319,920000,new-mexico,2020-11-04T03:18:25Z,03:18:25Z,4-Nov,0.431,0.549,515286,222088.266,282892.014,279.288,-158.886,5319,0.118,4.34E-07,0.129761456,0.129761456,low,normal,normal,
2145,15,edison,0,800983,1582180,1566031,1825000,iowa,2020-11-04T03:18:29Z,03:18:29Z,4-Nov,0.361,0.624,278859,100668.099,174008.016,6793.878,8610.579,2145,0.263,2.63E-07,0.104613096,0.104613096,high,normal,normal,
310,49,edison,0,684872,1069468,1130635,1225000,arkansas,2020-11-04T03:18:29Z,03:18:29Z,4-Nov,0.619,0.355,624285,386432.415,221621.175,9159.127,3328.527,310,0.264,1.41E-06,-0.243120727,0.243120727,high,normal,normal,
3710,30,edison,0,2279543,4730984,4824260,5550000,michigan,2020-11-04T03:18:31Z,03:18:31Z,4-Nov,0.549,0.433,1722798,945816.102,745971.534,7967.258,4934.035,3710,0.116,2.90E-07,-0.110136813,0.110136813,low,normal,normal,
7455,74,edison,0,95369,299290,315067,370000,vermont,2020-11-04T03:18:38Z,03:18:38Z,4-Nov,0.304,0.666,264208,80319.232,175962.528,6310.435,16132.455,7455,0.362,4.53E-06,0.433351166,0.433351166,high,normal,normal,
92,36,edison,0,1318255,2074338,2123372,2300000,alabama,2020-11-04T03:18:38Z,03:18:38Z,4-Nov,0.608,0.38,854682,519646.656,324779.16,4902.804,4437.748,92,0.228,5.35E-08,0.04683169,0.04683169,high,normal,normal,
4326,95,edison,0,1323232,2936561,2945233,3415000,minnesota,2020-11-05T03:18:46Z,03:18:46Z,5-Nov,0.454,0.525,3257234,1478784.236,1710047.85,214.288,247.8,4326,0.071,4.15E-08,0.011501602,0.011501602,low,normal,normal,
6192,27,edison,0,2970733,5742040,6166708,7000000,pennsylvania,2020-11-04T03:18:47Z,03:18:47Z,4-Nov,0.52,0.466,1953191,1015659.32,910187.006,31575.96,26404.45,6192,0.054,1.30E-05,-0.613643009,0.613643009,low,normal,normal,
5638,88,edison,0,2362631,4505372,4741564,5600000,north-carolina,2020-11-04T03:18:50Z,03:18:50Z,4-Nov,0.497,0.491,5247887,2608199.839,2576712.517,9822.211,9703.633,5638,0.006,1.66E-08,-0.026403042,0.026403042,low,normal,normal,
5812,74,edison,0,2841005,5590898,5536528,6315000,ohio,2020-11-04T03:18:54Z,03:18:54Z,4-Nov,0.518,0.468,4687417,2428082.006,2193711.156,88370.006,27649.656,5812,0.05,0.00236066,-3.842381633,3.842381633,low,outlier,normal,
1308,52,edison,0,2089104,3900050,4141445,5025000,georgia,2020-11-04T03:18:54Z,03:18:54Z,4-Nov,0.558,0.43,2764585,1542638.43,1188771.55,2092.5,1612.5,1308,0.128,2.32E-07,0.095987415,0.095987415,low,normal,normal,
4453,18,edison,0,700714,1285584,1211088,1330000,mississippi,2020-11-04T03:18:55Z,03:18:55Z,4-Nov,0.579,0.405,239377,138599.283,96947.685,1432.947,599.013,4453,0.174,2.22E-07,0.093508213,0.093508213,high,normal,normal,
7603,54,edison,0,1769443,3854489,3982752,4430000,virginia,2020-11-04T03:19:07Z,03:19:07Z,4-Nov,0.528,0.454,2559137,1351224.336,1161848.198,9002.361,19316.498,7603,0.074,3.93E-06,0.405376078,0.405376078,low,normal,normal,
5425,32,edison,0,2819534,7073151,7721453,8930000,new-york,2020-11-04T03:19:14Z,03:19:14Z,4-Nov,0.316,0.674,2730051,862696.116,1840054.374,54451.076,41906.614,5425,0.358,0.000117196,-1.313661137,1.313661137,high,normal,normal,
694,23,edison,0,673215,1558993,1644920,1850000,connecticut,2020-11-04T03:19:14Z,03:19:14Z,4-Nov,0.413,0.572,417223,172313.099,238651.556,17672.195,23955.932,694,0.159,2.08E-07,0.090688212,0.090688212,high,normal,normal,
5967,83,edison,0,949136,1334872,1452992,1630000,oklahoma,2020-11-04T03:19:22Z,03:19:22Z,4-Nov,0.654,0.323,1357084,887532.936,438338.132,99.408,49.096,5967,0.331,5.70E-07,0.148459007,0.148459007,high,normal,normal,
5705,40,edison,0,216794,322932,344360,395000,north-dakota,2020-11-04T03:19:26Z,03:19:26Z,4-Nov,0.607,0.359,159574,96861.418,57287.066,1842.538,589.85,5705,0.248,1.22E-07,0.069508354,0.069508354,high,normal,normal,
93,37,edison,0,1318255,2074338,2123372,2300000,alabama,2020-11-04T03:19:26Z,03:19:26Z,4-Nov,0.606,0.382,887955,538100.73,339198.81,18454.074,14419.65,93,0.224,2.89E-06,-0.335839085,0.335839085,high,normal,normal,
4454,19,edison,0,700714,1285584,1211088,1330000,mississippi,2020-11-04T03:19:27Z,03:19:27Z,4-Nov,0.577,0.407,246437,142194.149,100299.859,3594.866,3352.174,4454,0.17,1.54E-07,0.07888094,0.07888094,high,normal,normal,
4672,38,edison,0,1594511,2757323,2827673,3090000,missouri,2020-11-04T03:19:33Z,03:19:33Z,4-Nov,0.583,0.402,1162995,678026.085,467523.99,4407.063,1083.327,4672,0.181,8.44E-08,-0.058727124,0.058727124,high,normal,normal,
5639,89,edison,0,2362631,4505372,4741564,5600000,north-carolina,2020-11-04T03:19:35Z,03:19:35Z,4-Nov,0.497,0.491,5250006,2609252.982,2577752.946,1053.143,1040.429,5639,0.006,4.52E-07,0.133077767,0.133077767,low,normal,normal,
5426,33,edison,0,2819534,7073151,7721453,8930000,new-york,2020-11-04T03:19:35Z,03:19:35Z,4-Nov,0.322,0.668,2801890,902208.58,1871662.52,39512.464,31608.146,5426,0.346,3.24E-05,-0.863481544,0.863481544,high,normal,normal,
5427,34,edison,0,2819534,7073151,7721453,8930000,new-york,2020-11-04T03:19:43Z,03:19:43Z,4-Nov,0.333,0.656,2905829,967641.057,1906223.824,65432.477,34561.304,5427,0.323,0.00046294,-2.241350532,2.241350532,high,normal,normal,
5813,74,edison,0,2841005,5590898,5536528,6315000,ohio,2020-11-04T03:19:45Z,03:19:45Z,4-Nov,0.518,0.468,4687747,2428252.946,2193865.596,170.94,154.44,5813,0.05,5.70E-07,0.148544941,0.148544941,low,normal,normal,
1309,52,edison,0,2089104,3900050,4141445,5025000,georgia,2020-11-04T03:19:45Z,03:19:45Z,4-Nov,0.559,0.429,2781999,1555137.441,1193477.571,12499.011,4706.021,1309,0.13,3.49E-06,-0.380736978,0.380736978,low,normal,normal,
2958,12,edison,0,335593,713180,747927,860000,maine,2020-11-04T03:19:52Z,03:19:52Z,4-Nov,0.483,0.482,106290,51338.07,51231.78,1113.798,1007.508,2958,0.001,4.19E-07,0.128261264,0.128261264,low,normal,normal,
2411,65,edison,0,671018,1159971,1194755,1330000,kansas,2020-11-04T03:20:02Z,03:20:02Z,4-Nov,0.531,0.443,863332,458429.292,382456.076,1595.124,1330.772,2411,0.088,3.25E-07,0.113418008,0.113418008,low,normal,normal,
94,38,edison,0,1318255,2074338,2123372,2300000,alabama,2020-11-04T03:20:10Z,03:20:10Z,4-Nov,0.61,0.378,905303,552234.83,342204.534,14134.1,3005.724,94,0.232,7.17E-06,-0.543086206,0.543086206,high,normal,normal,
6193,28,edison,0,2970733,5742040,6166708,7000000,pennsylvania,2020-11-04T03:20:11Z,03:20:11Z,4-Nov,0.521,0.466,2015531,1050091.651,939237.446,34432.331,29050.44,6193,0.055,1.69E-05,-0.672633826,0.672633826,low,normal,normal,
2959,13,edison,0,335593,713180,747927,860000,maine,2020-11-04T03:20:19Z,03:20:19Z,4-Nov,0.486,0.48,109030,52988.58,52334.4,1650.51,1102.62,2959,0.006,2.58E-07,0.10109708,0.10109708,low,normal,normal,
5320,56,edison,0,319667,783757,798319,920000,new-mexico,2020-11-04T03:20:21Z,03:20:21Z,4-Nov,0.432,0.549,516875,223290,283764.375,1201.734,872.361,5320,0.117,3.53E-07,0.117782018,0.117782018,low,normal,normal,
4673,38,edison,0,1594511,2757323,2827673,3090000,missouri,2020-11-04T03:20:28Z,03:20:28Z,4-Nov,0.587,0.398,1187169,696868.203,472493.262,18842.118,4969.272,4673,0.189,1.39E-05,-0.736206742,0.736206742,high,normal,normal,
3340,19,edison,0,1090893,3167767,3325046,3725000,massachusetts,2020-11-04T03:20:28Z,03:20:28Z,4-Nov,0.314,0.663,708815,222567.91,469944.345,102.05,215.475,3340,0.349,6.21E-07,0.154961062,0.154961062,high,normal,normal,
5640,89,edison,0,2362631,4505372,4741564,5600000,north-carolina,2020-11-04T03:20:31Z,03:20:31Z,4-Nov,0.497,0.491,5253328,2610904.016,2579384.048,1651.034,1631.102,5640,0.006,3.78E-07,0.122203987,0.122203987,low,normal,normal,
4455,19,edison,0,700714,1285584,1211088,1330000,mississippi,2020-11-04T03:20:32Z,03:20:32Z,4-Nov,0.576,0.408,247510,142565.76,100984.08,371.611,684.221,4455,0.168,6.44E-07,0.158155328,0.158155328,high,normal,normal,
3341,19,edison,0,1090893,3167767,3325046,3725000,massachusetts,2020-11-04T03:20:36Z,03:20:36Z,4-Nov,0.315,0.662,714225,224980.875,472816.95,2412.965,2872.605,3341,0.347,4.09E-07,0.127895678,0.127895678,high,normal,normal,
95,39,edison,0,1318255,2074338,2123372,2300000,alabama,2020-11-04T03:20:36Z,03:20:36Z,4-Nov,0.612,0.376,917962,561792.744,345153.712,9557.914,2949.178,95,0.236,1.89E-06,-0.281302939,0.281302939,high,normal,normal,
5428,35,edison,0,2819534,7073151,7721453,8930000,new-york,2020-11-04T03:20:41Z,03:20:41Z,4-Nov,0.34,0.649,2977376,1012307.84,1932317.024,44666.783,26093.2,5428,0.309,9.69E-05,-1.381519129,1.381519129,high,normal,normal,
7392,45,edison,0,515231,1017440,1143601,1350000,utah,2020-11-04T03:20:44Z,03:20:44Z,4-Nov,0.508,0.459,602218,305926.744,276418.062,82396.424,49169.982,7392,0.049,0.000973188,-2.636337218,2.636337218,low,outlier,normal,
7202,79,edison,0,4685047,7993851,8969226,11660000,texas,2020-11-04T03:20:44Z,03:20:44Z,4-Nov,0.51,0.476,9228486,4706527.86,4392759.336,1508.58,1408.008,7202,0.034,3.74E-07,0.121500723,0.121500723,low,normal,normal,
3711,30,edison,0,2279543,4730984,4824260,5550000,michigan,2020-11-04T03:20:47Z,03:20:47Z,4-Nov,0.549,0.432,1724175,946572.075,744843.6,755.973,-1127.934,3711,0.117,1.03E-07,0.063498663,0.063498663,low,normal,normal,
5814,74,edison,0,2841005,5590898,5536528,6315000,ohio,2020-11-04T03:20:48Z,03:20:48Z,4-Nov,0.518,0.468,4687885,2428324.43,2193930.18,71.484,64.584,5814,0.05,5.88E-07,0.150689684,0.150689684,low,normal,normal,
311,52,edison,0,684872,1069468,1130635,1225000,arkansas,2020-11-04T03:20:48Z,03:20:48Z,4-Nov,0.622,0.353,657541,408990.502,232111.973,22558.087,10490.798,311,0.269,1.47E-05,-0.729782846,0.729782846,high,normal,normal,
6701,43,edison,0,1155389,1964118,2103027,2525000,south-carolina,2020-11-04T03:20:49Z,03:20:49Z,4-Nov,0.563,0.423,1077304,606522.152,455699.592,14837.312,8251.092,6701,0.14,3.42E-06,-0.373868596,0.373868596,low,normal,normal,
4674,39,edison,0,1594511,2757323,2827673,3090000,missouri,2020-11-04T03:20:53Z,03:20:53Z,4-Nov,0.588,0.397,1192039,700918.932,473239.483,4050.729,746.221,4674,0.191,6.55E-08,-0.05164961,0.05164961,high,normal,normal,
2080,58,edison,0,1557286,2624534,2757828,3070000,indiana,2020-11-04T03:20:54Z,03:20:54Z,4-Nov,0.605,0.374,1791562,1083895.01,670044.188,713.295,440.946,2080,0.231,4.25E-07,0.1287101,0.1287101,high,normal,normal,
2412,65,edison,0,671018,1159971,1194755,1330000,kansas,2020-11-04T03:20:58Z,03:20:58Z,4-Nov,0.531,0.443,863478,458506.818,382520.754,77.526,64.678,2412,0.088,5.85E-07,0.150344819,0.150344819,low,normal,normal,
3712,31,edison,0,2279543,4730984,4824260,5550000,michigan,2020-11-04T03:21:01Z,03:21:01Z,4-Nov,0.549,0.432,1742721,956753.829,752855.472,10181.754,8011.872,3712,0.117,3.15E-07,-0.114811844,0.114811844,low,normal,normal,
6702,45,edison,0,1155389,1964118,2103027,2525000,south-carolina,2020-11-04T03:21:02Z,03:21:02Z,4-Nov,0.567,0.42,1147948,650886.516,482138.16,44364.364,26438.568,6702,0.147,9.17E-05,-1.35025201,1.35025201,low,normal,normal,
5252,57,edison,0,1601933,3648263,3906723,4495000,new-jersey,2020-11-04T03:21:03Z,03:21:03Z,4-Nov,0.413,0.574,2566724,1060057.012,1473299.576,66.493,92.414,5252,0.161,5.99E-07,0.152090755,0.152090755,high,normal,normal,
96,39,edison,0,1318255,2074338,2123372,2300000,alabama,2020-11-04T03:21:04Z,03:21:04Z,4-Nov,0.614,0.374,926122,568638.908,346369.628,6846.164,1215.916,96,0.24,9.07E-07,-0.194159294,0.194159294,high,normal,normal,
1786,34,edison,0,2146015,5242014,5594420,6100000,illinois,2020-11-04T03:21:05Z,03:21:05Z,4-Nov,0.391,0.564,2121372,829456.452,1196453.808,27322.114,31400.078,1786,0.173,8.71E-07,-0.168377736,0.168377736,high,normal,normal,
2864,48,edison,0,1178638,1994065,2029032,2150000,louisiana,2020-11-04T03:21:07Z,03:21:07Z,4-Nov,0.634,0.35,1081451,685639.934,378507.85,25380.686,11813.236,2864,0.284,2.07E-05,-0.839759436,0.839759436,high,normal,normal,
7832,72,edison,0,489371,670667,721231,795000,west-virginia,2020-11-04T03:21:10Z,03:21:10Z,4-Nov,0.659,0.322,574719,378739.821,185059.518,1386.691,-176.137,7832,0.337,1.08E-07,0.065174311,0.065174311,high,normal,normal,
1092,94,edison,0,4617886,8474179,9501617,11500000,florida,2020-11-04T03:21:10Z,03:21:10Z,4-Nov,0.512,0.478,10962206,5612649.472,5239934.468,2242.56,2093.64,1092,0.034,2.85E-07,0.106572608,0.106572608,low,normal,normal,
312,53,edison,0,684872,1069468,1130635,1225000,arkansas,2020-11-04T03:21:20Z,03:21:20Z,4-Nov,0.623,0.351,671410,418288.43,235664.91,9297.928,3552.937,312,0.272,1.40E-06,-0.242154034,0.242154034,high,normal,normal,
6194,28,edison,0,2970733,5742040,6166708,7000000,pennsylvania,2020-11-04T03:21:21Z,03:21:21Z,4-Nov,0.523,0.464,2034760,1064179.48,944128.64,14087.829,4891.194,6194,0.059,5.26E-06,-0.465005418,0.465005418,low,normal,normal,
1310,52,edison,0,2089104,3900050,4141445,5025000,georgia,2020-11-04T03:21:21Z,03:21:21Z,4-Nov,0.559,0.429,2782340,1555328.06,1193623.86,190.619,146.289,1310,0.13,5.59E-07,0.147083453,0.147083453,low,normal,normal,
5968,84,edison,0,949136,1334872,1452992,1630000,oklahoma,2020-11-04T03:21:22Z,03:21:22Z,4-Nov,0.654,0.323,1363493,891724.422,440408.239,4191.486,2070.107,5968,0.331,1.14E-09,-0.006821281,0.006821281,high,normal,normal,
4675,39,edison,0,1594511,2757323,2827673,3090000,missouri,2020-11-04T03:21:23Z,03:21:23Z,4-Nov,0.589,0.396,1197421,705280.969,474178.716,4362.037,939.233,4675,0.193,9.38E-08,-0.061892302,0.061892302,high,normal,normal,
4143,32,edison,0,1323232,2936561,2945233,3415000,minnesota,2020-11-04T03:21:23Z,03:21:23Z,4-Nov,0.361,0.619,1107768,399904.248,685708.392,14.44,24.76,4143,0.258,6.02E-07,0.15238833,0.15238833,high,normal,normal,
2146,15,edison,0,800983,1582180,1566031,1825000,iowa,2020-11-04T03:21:30Z,03:21:30Z,4-Nov,0.362,0.623,280093,101393.666,174497.939,725.567,489.923,2146,0.261,4.33E-07,0.129960889,0.129960889,high,normal,normal,
3713,31,edison,0,2279543,4730984,4824260,5550000,michigan,2020-11-04T03:21:31Z,03:21:31Z,4-Nov,0.549,0.432,1742749,956769.201,752867.568,15.372,12.096,3713,0.117,5.97E-07,0.151828043,0.151828043,low,normal,normal,
2413,65,edison,0,671018,1159971,1194755,1330000,kansas,2020-11-04T03:21:35Z,03:21:35Z,4-Nov,0.531,0.443,864540,459070.74,382991.22,563.922,470.466,2413,0.088,4.93E-07,0.138509615,0.138509615,low,normal,normal,
4456,19,edison,0,700714,1285584,1211088,1330000,mississippi,2020-11-04T03:21:40Z,03:21:40Z,4-Nov,0.579,0.405,250481,145028.499,101444.805,2462.739,460.725,4456,0.174,2.04E-08,0.028558361,0.028558361,high,normal,normal,
2960,13,edison,0,335593,713180,747927,860000,maine,2020-11-04T03:21:42Z,03:21:42Z,4-Nov,0.487,0.479,110795,53957.165,53070.805,968.585,736.405,2960,0.008,4.04E-07,0.125797029,0.125797029,low,normal,normal,
1311,53,edison,0,2089104,3900050,4141445,5025000,georgia,2020-11-04T03:21:49Z,03:21:49Z,4-Nov,0.559,0.429,2785339,1557004.501,1194910.431,1676.441,1286.571,1311,0.13,2.89E-07,0.106958158,0.106958158,low,normal,normal,
5040,31,edison,0,345790,710972,744296,805000,new-hampshire,2020-11-04T03:21:55Z,03:21:55Z,4-Nov,0.448,0.539,267982,120055.936,144442.298,2873.222,4292.816,5040,0.091,6.22E-07,0.15814152,0.15814152,low,normal,normal,
7910,32,edison,0,1405284,3068434,2976150,3325000,wisconsin,2020-11-04T03:22:01Z,03:22:01Z,4-Nov,0.511,0.472,1162185,593876.535,548551.32,5802.916,5360.032,7910,0.039,2.44E-08,0.031783013,0.031783013,low,normal,normal,
4144,33,edison,0,1323232,2936561,2945233,3415000,minnesota,2020-11-04T03:22:01Z,03:22:01Z,4-Nov,0.364,0.616,1137624,414095.136,700776.384,14190.888,15067.992,4144,0.252,9.94E-08,-0.06392234,0.06392234,high,normal,normal,
5041,32,edison,0,345790,710972,744296,805000,new-hampshire,2020-11-04T03:22:03Z,03:22:03Z,4-Nov,0.45,0.537,273086,122888.7,146647.182,2832.764,2204.884,5041,0.087,1.47E-07,0.076967209,0.076967209,low,normal,normal,
5429,35,edison,0,2819534,7073151,7721453,8930000,new-york,2020-11-04T03:22:16Z,03:22:16Z,4-Nov,0.34,0.649,2978149,1012570.66,1932818.701,262.82,501.677,5429,0.309,6.37E-07,0.15713155,0.15713155,high,normal,normal,
2865,49,edison,0,1178638,1994065,2029032,2150000,louisiana,2020-11-04T03:22:16Z,03:22:16Z,4-Nov,0.637,0.347,1117565,711888.905,387795.055,26248.971,9287.205,2865,0.29,2.94E-05,-0.990894026,0.990894026,high,normal,normal,
2147,16,edison,0,800983,1582180,1566031,1825000,iowa,2020-11-04T03:22:16Z,03:22:16Z,4-Nov,0.369,0.616,295154,108911.826,181814.864,7518.16,7316.925,2147,0.247,2.94E-09,0.011081547,0.011081547,high,normal,normal,
313,53,edison,0,684872,1069468,1130635,1225000,arkansas,2020-11-04T03:22:16Z,03:22:16Z,4-Nov,0.623,0.352,673837,419800.451,237190.624,1512.021,1525.714,313,0.271,4.02E-07,0.126009942,0.126009942,high,normal,normal,
2866,50,edison,0,1178638,1994065,2029032,2150000,louisiana,2020-11-04T03:22:21Z,03:22:21Z,4-Nov,0.638,0.346,1133908,723433.304,392332.168,11544.399,4537.113,2866,0.292,2.65E-06,-0.332411721,0.332411721,high,normal,normal,
5042,33,edison,0,345790,710972,744296,805000,new-hampshire,2020-11-04T03:22:26Z,03:22:26Z,4-Nov,0.454,0.533,281940,128000.76,150274.02,5112.06,3626.838,5042,0.079,1.31E-10,0.002324652,0.002324652,low,normal,normal,
7203,79,edison,0,4685047,7993851,8969226,11660000,texas,2020-11-04T03:22:27Z,03:22:27Z,4-Nov,0.51,0.476,9228602,4706587.02,4392814.552,59.16,55.216,7203,0.034,5.91E-07,0.151026098,0.151026098,low,normal,normal,
3714,31,edison,0,2279543,4730984,4824260,5550000,michigan,2020-11-04T03:22:28Z,03:22:28Z,4-Nov,0.55,0.431,1783844,981114.2,768836.764,24344.999,15969.196,3714,0.119,1.08E-05,-0.613774863,0.613774863,low,normal,normal,
2148,16,edison,0,800983,1582180,1566031,1825000,iowa,2020-11-04T03:22:32Z,03:22:32Z,4-Nov,0.369,0.615,295254,108948.726,181581.21,36.9,-233.654,2148,0.246,5.13E-07,0.140756851,0.140756851,high,normal,normal,
314,53,edison,0,684872,1069468,1130635,1225000,arkansas,2020-11-04T03:22:32Z,03:22:32Z,4-Nov,0.623,0.351,675573,420881.979,237126.123,1081.528,-64.501,314,0.272,1.94E-07,0.087247195,0.087247195,high,normal,normal,
187,74,edison,0,1252401,2306559,2604657,3400000,arizona,2020-11-04T03:22:32Z,03:22:32Z,4-Nov,0.448,0.538,2383450,1067785.6,1282296.1,18726.664,17323.468,187,0.09,1.42E-06,-0.235426505,0.235426505,low,normal,normal,
2961,13,edison,0,335593,713180,747927,860000,maine,2020-11-04T03:22:33Z,03:22:33Z,4-Nov,0.487,0.479,111328,54216.736,53326.112,259.571,255.307,2961,0.008,5.61E-07,0.1474652,0.1474652,low,normal,normal,
97,39,edison,0,1318255,2074338,2123372,2300000,alabama,2020-11-04T03:22:41Z,03:22:41Z,4-Nov,0.614,0.374,927741,569632.974,346975.134,994.066,605.506,97,0.24,3.62E-07,0.11909134,0.11909134,high,normal,normal,
4676,39,edison,0,1594511,2757323,2827673,3090000,missouri,2020-11-04T03:22:46Z,03:22:46Z,4-Nov,0.591,0.394,1216371,718875.261,479250.174,13594.292,5071.458,4676,0.197,4.46E-06,-0.429318562,0.429318562,high,normal,normal,
3715,32,edison,0,2279543,4730984,4824260,5550000,michigan,2020-11-04T03:22:50Z,03:22:50Z,4-Nov,0.551,0.431,1794800,988934.8,773558.8,7820.6,4722.036,3715,0.12,2.91E-07,-0.110153774,0.110153774,low,normal,normal,
2962,13,edison,0,335593,713180,747927,860000,maine,2020-11-04T03:22:51Z,03:22:51Z,4-Nov,0.488,0.478,112070,54690.16,53569.46,473.424,243.348,2962,0.01,4.66E-07,0.134647546,0.134647546,low,normal,normal,
4457,19,edison,0,700714,1285584,1211088,1330000,mississippi,2020-11-04T03:22:53Z,03:22:53Z,4-Nov,0.578,0.406,254307,146989.446,103248.642,1960.947,1803.837,4457,0.172,3.11E-07,0.111230718,0.111230718,high,normal,normal,
5706,43,edison,0,216794,322932,344360,395000,north-dakota,2020-11-04T03:22:57Z,03:22:57Z,4-Nov,0.616,0.351,168290,103666.64,59069.79,6805.222,1782.724,5706,0.265,6.88E-07,-0.169127016,0.169127016,high,normal,normal,
5641,89,edison,0,2362631,4505372,4741564,5600000,north-carolina,2020-11-04T03:22:58Z,03:22:58Z,4-Nov,0.498,0.49,5269468,2624195.064,2582039.32,13291.048,2655.272,5641,0.008,6.25E-06,-0.508458762,0.508458762,low,normal,normal,
4744,12,edison,0,279240,484048,501822,605000,montana,2020-11-04T03:23:09Z,03:23:09Z,4-Nov,0.381,0.59,71031,27062.811,41908.29,22522.704,39388.422,4744,0.209,5.04E-06,0.42805457,0.42805457,high,normal,normal,
1093,94,edison,0,4617886,8474179,9501617,11500000,florida,2020-11-04T03:23:09Z,03:23:09Z,4-Nov,0.512,0.478,10962330,5612712.96,5239993.74,63.488,59.272,1093,0.034,5.90E-07,0.150938596,0.150938596,low,normal,normal,
6833,31,edison,0,227721,363815,370093,430000,south-dakota,2020-11-04T03:23:11Z,03:23:11Z,4-Nov,0.651,0.323,129133,84065.583,41709.959,2751.075,990.059,6833,0.328,2.73E-08,0.033092621,0.033092621,high,normal,normal,
7833,77,edison,0,489371,670667,721231,795000,west-virginia,2020-11-04T03:23:14Z,03:23:14Z,4-Nov,0.665,0.316,610587,406040.355,192945.492,27300.534,7885.974,7833,0.349,3.77E-05,-1.107616877,1.107616877,high,normal,normal,
7204,79,edison,0,4685047,7993851,8969226,11660000,texas,2020-11-04T03:23:15Z,03:23:15Z,4-Nov,0.51,0.476,9230488,4707548.88,4393712.288,961.86,897.736,7204,0.034,4.49E-07,0.132637653,0.132637653,low,normal,normal,
7604,54,edison,0,1769443,3854489,3982752,4430000,virginia,2020-11-04T03:23:16Z,03:23:16Z,4-Nov,0.528,0.454,2559161,1351237.008,1161859.094,12.672,10.896,7604,0.074,5.98E-07,0.151935839,0.151935839,low,normal,normal,
5430,35,edison,0,2819534,7073151,7721453,8930000,new-york,2020-11-04T03:23:20Z,03:23:20Z,4-Nov,0.341,0.648,2983503,1017374.523,1933309.944,4803.863,491.243,5430,0.307,2.70E-07,-0.10530325,0.10530325,high,normal,normal,
3342,20,edison,0,1090893,3167767,3325046,3725000,massachusetts,2020-11-04T03:23:29Z,03:23:29Z,4-Nov,0.307,0.67,742263,227874.741,497316.21,2893.866,24499.26,3342,0.363,2.32E-05,0.965125379,0.965125379,high,normal,normal,
